PaperId,Round_1_response_length,Round_2_response_length,Round_3_response_length,Round_4_response_length,Round_5_response_length,Round_1_response_compound,Round_2_response_compound,Round_3_response_compound,Round_4_response_compound,Round_5_response_compound,first_author_gender,last_author_gender,gender_diversity_binary,gender_diversity_continuous,author_gender_list,Year,ReferenceCount,review_number,author_num,first_author_paper_count,last_author_paper_count,Field,author_gender
3096217941,46924,0.0,,,,0.9979,0.0,,,,male,male,1.0,0.5435644431995964,"['male', 'female', 'male', 'male', 'unknown', 'andy', 'andy', 'unknown', 'male', 'male', 'unknown', 'male', 'male', 'andy', 'unknown']",2020.0,46.0,3,15.0,58.0,687.0,Applied Sciences & Professions,First Author - Male
2820089296,23586,0.0,,,,0.9999,0.0,,,,male,male,1.0,0.6962122601251458,"['male', 'female', 'female', 'unknown', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'unknown', 'unknown', 'male', 'male', 'male', 'male', 'female', 'unknown', 'male']",2018.0,63.0,3,20.0,27.0,434.0,Natural Sciences,First Author - Male
3027956902,34944,7805.0,,,,0.9996,0.9918,,,,female,female,1.0,0.9182958340544896,"['female', 'male', 'female']",2020.0,69.0,2,3.0,2.0,15.0,Natural Sciences,First Author - Female
2975942999,46648,1589.0,,,,0.9995,0.5322,,,,female,male,1.0,0.9182958340544896,"['unknown', 'male', 'female', 'unknown', 'male', 'male', 'male', 'male', 'male', 'male', 'female', 'female', 'male', 'female']",2019.0,58.0,3,14.0,41.0,814.0,Natural Sciences,First Author - Female
2736836364,48458,2188.0,,,,0.9998,0.9959,,,,male,female,1.0,0.7793498372920851,"['male', 'male', 'mostly_female', 'male', 'male', 'unknown', 'male', 'male', 'female', 'male', 'female', 'male', 'male', 'male', 'female']",2017.0,52.0,3,15.0,92.0,71.0,Natural Sciences,First Author - Male
3013989002,59625,7413.0,,,,0.9999,0.9957,,,,female,male,1.0,0.9182958340544896,"['male', 'female', 'male']",2020.0,44.0,2,3.0,6.0,102.0,Formal Sciences,First Author - Female
3006550142,51523,1303.0,,,,1.0,0.9949,,,,female,male,1.0,0.7219280948873623,"['male', 'female', 'unknown', 'female', 'unknown', 'male', 'male', 'unknown', 'male', 'male', 'male', 'male', 'unknown', 'male']",2020.0,54.0,2,14.0,31.0,64.0,Natural Sciences,First Author - Female
2907155416,15430,0.0,,,,0.9956,0.0,,,,male,female,1.0,0.9940302114769564,"['male', 'male', 'female', 'male', 'unknown', 'male', 'female', 'male', 'female', 'female', 'female', 'mostly_female', 'female', 'mostly_male']",2019.0,60.0,2,14.0,24.0,79.0,Natural Sciences,First Author - Male
3206209537,63521,0.0,,,,1.0,0.0,,,,male,male,0.0,0.0,"['male', 'male']",2021.0,67.0,3,2.0,24.0,76.0,Social Sciences,First Author - Male
2952094083,24788,7302.0,12446.0,1018.0,,0.9999,0.9982,0.9987,0.9517,,female,male,1.0,1.0,"['male', 'female', 'male', 'female', 'male', 'female']",2019.0,46.0,2,6.0,2.0,32.0,Natural Sciences,First Author - Female
3087122456,93856,4884.0,,,,1.0,0.983,,,,male,male,1.0,0.9182958340544896,"['male', 'female', 'male']",2020.0,89.0,3,3.0,16.0,117.0,Social Sciences,First Author - Male
3148521828,46025,5258.0,,,,1.0,0.9992,,,,female,andy,1.0,1.0,"['female', 'female', 'andy', 'male', 'male']",2021.0,48.0,3,5.0,5.0,135.0,Formal Sciences,First Author - Female
3164968185,26384,3609.0,,,,0.9998,0.9877,,,,male,male,0.0,0.0,"['male', 'mostly_female', 'male', 'male']",2021.0,70.0,3,4.0,11.0,117.0,Social Sciences,First Author - Male
2890791829,18968,2367.0,,,,0.9996,0.9946,,,,male,male,1.0,0.8631205685666309,"['male', 'male', 'male', 'female', 'male', 'female', 'male']",2018.0,32.0,3,7.0,10.0,61.0,Natural Sciences,First Author - Male
3186924320,37906,29981.0,1807.0,,,1.0,0.9934,0.9904,,,male,female,1.0,0.9910760598382222,"['male', 'male', 'female', 'unknown', 'female', 'male', 'female', 'female', 'female', 'unknown', 'unknown', 'male']",2021.0,126.0,3,12.0,8.0,245.0,Natural Sciences,First Author - Male
2900530024,34895,1778.0,,,,0.9999,0.992,,,,female,male,1.0,0.9852281360342516,"['female', 'unknown', 'female', 'male', 'female', 'male', 'male', 'female']",2018.0,62.0,2,8.0,77.0,415.0,Natural Sciences,First Author - Female
2909620196,49745,708.0,,,,0.9927,0.9413,,,,male,male,0.0,0.0,"['male', 'male', 'male', 'unknown']",2019.0,79.0,3,4.0,36.0,469.0,Social Sciences,First Author - Male
4210871949,15225,16015.0,,,,0.9995,0.9992,,,,female,male,1.0,1.0,"['unknown', 'male', 'unknown', 'female']",2022.0,83.0,4,4.0,6.0,124.0,,First Author - Female
3107629351,52706,4976.0,,,,1.0,0.9957,,,,male,male,1.0,0.8812908992306927,"['female', 'male', 'male', 'female', 'unknown', 'male', 'mostly_female', 'mostly_male', 'unknown', 'female', 'male', 'male', 'male', 'unknown', 'male', 'unknown']",2020.0,49.0,3,16.0,13.0,66.0,Natural Sciences,First Author - Male
3133309310,47147,7568.0,,,,0.9999,0.9997,,,,female,male,1.0,1.0,"['male', 'female']",2021.0,46.0,4,2.0,29.0,399.0,Applied Sciences & Professions,First Author - Female
2968810084,47648,572.0,,,,1.0,0.9862,,,,female,male,1.0,1.0,"['male', 'female', 'male', 'female', 'male', 'male', 'andy', 'male', 'female', 'mostly_female', 'male', 'female', 'male', 'male', 'female', 'female', 'female', 'unknown', 'male', 'female', 'andy', 'female']",2019.0,70.0,2,22.0,7.0,87.0,Natural Sciences,First Author - Female
3137387231,40126,6443.0,,,,0.9999,0.995,,,,female,male,1.0,0.954434002924965,"['male', 'female', 'female', 'female', 'male', 'male', 'mostly_male', 'male', 'male']",2021.0,47.0,4,9.0,1.0,114.0,Natural Sciences,First Author - Female
2883525804,82560,17845.0,,,,-0.9978,-0.9987,,,,female,female,1.0,0.9709505944546686,"['male', 'male', 'male', 'male', 'female', 'female', 'female', 'female', 'male', 'male']",2018.0,70.0,3,10.0,6.0,44.0,Natural Sciences,First Author - Female
2767124824,28133,12075.0,,,,0.9998,0.9988,,,,male,male,1.0,0.6500224216483541,"['female', 'male', 'male', 'mostly_male', 'male', 'male', 'male']",2017.0,66.0,3,7.0,6.0,199.0,Natural Sciences,First Author - Male
3003593958,25418,0.0,,,,0.9999,0.0,,,,male,female,1.0,0.8112781244591328,"['male', 'male', 'female', 'male']",2020.0,62.0,3,4.0,58.0,381.0,Natural Sciences,First Author - Male
2769303023,18628,1146.0,,,,0.9993,0.9733,,,,male,male,0.0,0.0,"['male', 'male', 'male']",2017.0,47.0,3,3.0,14.0,1201.0,Natural Sciences,First Author - Male
3085084123,27493,0.0,,,,1.0,0.0,,,,female,female,1.0,0.9182958340544896,"['female', 'female', 'male']",2020.0,54.0,3,3.0,8.0,53.0,Social Sciences,First Author - Female
4223429446,53995,3355.0,,,,0.9997,0.9377,,,,female,female,1.0,0.7219280948873623,"['female', 'female', 'female', 'male', 'female']",2022.0,,3,5.0,2.0,73.0,Natural Sciences,First Author - Female
2972650179,28588,4321.0,0.0,,,0.9998,0.9964,0.0,,,female,male,1.0,0.954434002924965,"['male', 'female', 'male', 'female', 'female', 'male', 'male', 'male', 'unknown', 'male', 'female', 'male', 'male', 'male', 'female', 'female', 'male']",2019.0,74.0,3,17.0,39.0,871.0,Applied Sciences & Professions,First Author - Female
3081999371,74959,0.0,,,,-0.9996,0.0,,,,male,male,1.0,0.9709505944546686,"['male', 'male', 'female', 'male', 'female', 'male', 'female', 'male', 'male', 'female', 'unknown']",2020.0,71.0,3,11.0,43.0,322.0,Natural Sciences,First Author - Male
3052397347,42868,34775.0,515.0,,,0.9999,0.9999,0.1027,,,male,female,1.0,0.6500224216483541,"['male', 'unknown', 'unknown', 'female', 'male', 'male', 'male', 'female', 'male', 'male', 'male', 'unknown', 'male', 'male', 'unknown', 'male']",2020.0,81.0,3,16.0,11.0,52.0,Natural Sciences,First Author - Male
3005913619,31121,12262.0,0.0,,,0.9998,0.9978,0.0,,,female,male,1.0,0.9182958340544896,"['female', 'female', 'female', 'male', 'female', 'female', 'female', 'female', 'male', 'male', 'male', 'female', 'male', 'female', 'female', 'male', 'female', 'female', 'female', 'female', 'male']",2020.0,43.0,5,21.0,25.0,51.0,Natural Sciences,First Author - Female
3019954544,55643,0.0,,,,1.0,0.0,,,,male,male,1.0,0.6500224216483541,"['mostly_female', 'male', 'male', 'male', 'female', 'male', 'unknown', 'male']",2020.0,82.0,2,8.0,87.0,83.0,Natural Sciences,First Author - Male
3182095462,35447,2858.0,,,,0.9999,0.9934,,,,male,male,0.0,0.0,"['male', 'male', 'andy', 'unknown']",2021.0,52.0,2,4.0,28.0,139.0,Social Sciences,First Author - Male
2769782966,36102,0.0,,,,1.0,0.0,,,,male,male,0.0,0.0,"['male', 'male', 'mostly_male', 'male']",2017.0,65.0,4,4.0,3.0,194.0,Natural Sciences,First Author - Male
2982108024,60155,16361.0,0.0,,,1.0,0.9997,0.0,,,female,male,1.0,0.8112781244591328,"['male', 'male', 'male', 'male', 'female', 'female', 'male', 'male']",2019.0,67.0,3,8.0,9.0,166.0,Natural Sciences,First Author - Female
3084356435,27274,971.0,,,,0.9979,0.9862,,,,female,male,1.0,0.5916727785823275,"['male', 'female', 'male', 'male', 'male', 'mostly_female', 'male', 'male', 'mostly_female']",2020.0,78.0,4,9.0,79.0,46.0,Natural Sciences,First Author - Female
2794645168,8940,1889.0,,,,0.9893,0.9804,,,,male,female,1.0,0.8112781244591328,"['female', 'male', 'male', 'male', 'mostly_male', 'unknown']",2018.0,36.0,2,6.0,14.0,158.0,Applied Sciences & Professions,First Author - Male
3003415821,40165,10502.0,,,,0.9999,0.9996,,,,female,male,1.0,0.6840384356390417,"['male', 'male', 'male', 'female', 'unknown', 'male', 'male', 'male', 'male', 'female', 'male', 'male']",2020.0,64.0,3,12.0,12.0,149.0,Natural Sciences,First Author - Female
2765175699,58315,14152.0,414.0,,,-0.9997,-0.2582,0.9061,,,male,female,1.0,0.961236604722876,"['male', 'female', 'female', 'unknown', 'male', 'male', 'male', 'female', 'male', 'female', 'female', 'male', 'male', 'male']",2017.0,67.0,3,14.0,2.0,120.0,Natural Sciences,First Author - Male
3169569275,22603,2674.0,,,,0.9999,0.9795,,,,male,male,1.0,0.5032583347756457,"['andy', 'male', 'female', 'male', 'andy', 'male', 'male', 'mostly_male', 'male', 'male', 'male', 'male', 'andy']",2021.0,40.0,3,13.0,58.0,817.0,Natural Sciences,First Author - Male
2892339702,21206,0.0,,,,-0.9994,0.0,,,,male,unknown,0.0,0.0,"['male', 'male', 'unknown']",2018.0,69.0,3,3.0,36.0,44.0,Social Sciences,First Author - Male
2981654267,162047,6540.0,0.0,,,1.0,0.956,0.0,,,male,male,0.0,0.0,"['mostly_male', 'male', 'male', 'male', 'male']",2019.0,67.0,6,5.0,156.0,177.0,Natural Sciences,First Author - Male
3177136336,28882,5740.0,0.0,,,1.0,0.9962,0.0,,,male,male,1.0,0.5032583347756457,"['male', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'female']",2021.0,71.0,3,9.0,1.0,1.0,Natural Sciences,First Author - Male
2753807109,18545,9340.0,0.0,,,0.9999,0.9996,0.0,,,female,andy,1.0,0.9182958340544896,"['unknown', 'female', 'male', 'unknown', 'unknown', 'andy', 'unknown', 'andy', 'unknown', 'male', 'unknown', 'unknown', 'unknown', 'mostly_male']",2017.0,23.0,3,14.0,39.0,1015.0,Applied Sciences & Professions,First Author - Female
3084042641,41663,7259.0,,,,0.9983,0.9941,,,,male,male,1.0,0.8631205685666309,"['male', 'male', 'female', 'male', 'male', 'male', 'female']",2020.0,73.0,3,7.0,18.0,17.0,Natural Sciences,First Author - Male
2761461552,14750,82.0,0.0,,,0.9999,0.0,0.0,,,female,male,1.0,0.8812908992306927,"['male', 'male', 'male', 'female', 'female', 'mostly_male', 'female', 'female', 'female', 'female', 'female']",2017.0,42.0,2,11.0,15.0,199.0,Natural Sciences,First Author - Female
2735635552,27542,9708.0,1004.0,,,0.9997,0.9945,0.9413,,,female,male,1.0,1.0,"['female', 'female', 'male', 'male']",2017.0,41.0,3,4.0,59.0,239.0,Natural Sciences,First Author - Female
3127782095,55913,0.0,,,,1.0,0.0,,,,male,male,1.0,0.9709505944546686,"['male', 'male', 'unknown', 'mostly_male', 'female', 'female', 'male', 'unknown', 'unknown']",2021.0,87.0,4,9.0,51.0,70.0,Natural Sciences,First Author - Male
2582772162,37181,4781.0,0.0,,,0.9956,0.8316,0.0,,,female,unknown,1.0,0.9182958340544896,"['male', 'unknown', 'female', 'female']",2017.0,66.0,3,4.0,30.0,62.0,Natural Sciences,First Author - Female
3161400180,54681,12731.0,,,,-0.9998,0.9776,,,,female,female,1.0,0.961236604722876,"['female', 'female', 'female', 'unknown', 'male', 'female', 'male', 'female', 'male', 'male', 'male', 'female', 'unknown', 'unknown', 'female', 'female']",2021.0,53.0,3,16.0,3.0,86.0,Natural Sciences,First Author - Female
2652420020,14934,3669.0,,,,0.9987,0.8537,,,,female,unknown,1.0,0.9852281360342516,"['male', 'male', 'female', 'andy', 'unknown', 'andy', 'female', 'female', 'male', 'unknown', 'male']",2017.0,54.0,4,11.0,19.0,35.0,Natural Sciences,First Author - Female
3130684078,43353,3937.0,,,,0.9997,0.9491,,,,male,male,0.0,0.0,"['unknown', 'male', 'male']",2021.0,83.0,3,3.0,26.0,94.0,Natural Sciences,First Author - Male
3177033246,25577,4093.0,,,,0.9992,0.996,,,,male,andy,1.0,0.9182958340544896,"['unknown', 'unknown', 'andy', 'unknown', 'andy', 'andy', 'mostly_female', 'unknown', 'male', 'unknown', 'unknown', 'andy', 'andy', 'female', 'unknown', 'unknown', 'unknown', 'andy', 'unknown', 'male', 'unknown']",2021.0,44.0,3,21.0,8.0,79.0,Natural Sciences,First Author - Male
2778372284,13092,4456.0,0.0,,,0.9991,0.9961,0.0,,,male,male,1.0,0.8631205685666309,"['female', 'male', 'male', 'male', 'mostly_female', 'male', 'female', 'male']",2018.0,28.0,2,8.0,1.0,740.0,Natural Sciences,First Author - Male
4220775758,33526,1751.0,,,,0.9998,0.9926,,,,female,male,1.0,0.9852281360342516,"['female', 'male', 'male', 'female', 'male', 'female', 'female', 'male', 'male', 'female', 'mostly_male', 'male', 'male', 'female', 'male']",2022.0,,3,15.0,1.0,159.0,Natural Sciences,First Author - Female
2766601113,74389,4314.0,,,,1.0,0.9975,,,,male,male,0.0,0.0,"['male', 'male', 'male', 'mostly_female', 'unknown']",2017.0,72.0,4,5.0,7.0,214.0,Social Sciences,First Author - Male
3128038046,31398,0.0,,,,-0.9807,0.0,,,,male,male,1.0,0.8997437586982626,"['male', 'unknown', 'unknown', 'unknown', 'male', 'male', 'mostly_male', 'female', 'female', 'male', 'female', 'female', 'male', 'unknown', 'male', 'female', 'male', 'unknown', 'unknown', 'male', 'male', 'male', 'male', 'female', 'male', 'male']",2021.0,114.0,4,26.0,24.0,103.0,Natural Sciences,First Author - Male
3011299576,59323,11446.0,0.0,,,0.9999,0.9986,0.0,,,female,male,1.0,0.9182958340544896,"['male', 'male', 'female', 'male', 'male', 'andy', 'female']",2020.0,73.0,3,7.0,69.0,151.0,Natural Sciences,First Author - Female
3099805061,13783,5157.0,,,,-0.9176,-0.5996,,,,male,male,0.0,0.0,"['unknown', 'unknown', 'male', 'unknown', 'male', 'male', 'male', 'male']",2020.0,72.0,2,8.0,96.0,230.0,Natural Sciences,First Author - Male
2954600468,36542,945.0,,,,0.9999,0.8356,,,,male,female,1.0,0.9940302114769564,"['female', 'female', 'female', 'female', 'male', 'male', 'male', 'andy', 'male', 'female', 'female', 'andy', 'unknown', 'male', 'unknown']",2019.0,53.0,4,15.0,27.0,478.0,Natural Sciences,First Author - Male
4220927225,17455,0.0,,,,0.9997,0.0,,,,male,female,1.0,0.9940302114769564,"['mostly_male', 'male', 'male', 'male', 'female', 'male', 'male', 'female', 'female', 'female', 'female', 'male', 'unknown']",2022.0,,2,13.0,11.0,1.0,Applied Sciences & Professions,First Author - Male
2769529622,27707,2721.0,,,,0.9996,0.9941,,,,male,female,1.0,0.7219280948873623,"['male', 'female', 'male', 'male', 'male', 'unknown']",2017.0,57.0,3,6.0,132.0,744.0,Natural Sciences,First Author - Male
3209782575,53571,27952.0,1236.0,,,0.9904,0.9993,0.9485,,,male,female,1.0,0.5435644431995964,"['male', 'female', 'male', 'male', 'male', 'male', 'male', 'male']",2021.0,66.0,3,8.0,4.0,21.0,Natural Sciences,First Author - Male
3139185833,34460,2026.0,,,,0.9999,0.9935,,,,female,male,1.0,0.8812908992306927,"['male', 'female', 'female', 'male', 'male', 'female', 'male', 'female', 'male', 'female', 'male', 'male', 'unknown', 'female', 'male', 'male', 'female', 'female', 'male', 'male', 'unknown', 'male', 'male', 'male', 'male', 'female', 'male', 'unknown', 'male', 'male', 'male', 'male', 'male']",2021.0,109.0,3,33.0,4.0,83.0,Natural Sciences,First Author - Female
3214285821,14015,1271.0,,,,0.9997,0.9935,,,,male,male,0.0,0.0,"['male', 'mostly_female', 'male', 'unknown', 'male', 'unknown', 'male', 'male', 'andy']",2021.0,0.0,2,9.0,4.0,236.0,Natural Sciences,First Author - Male
2811242434,62617,1168.0,,,,0.9999,0.9962,,,,male,female,1.0,0.9182958340544896,"['female', 'female', 'female', 'female', 'male', 'unknown', 'male', 'female', 'female', 'male']",2018.0,70.0,2,10.0,37.0,54.0,Natural Sciences,First Author - Male
2999625347,20912,0.0,,,,0.9997,0.0,,,,male,male,0.0,0.0,"['male', 'unknown', 'unknown', 'male', 'male']",2020.0,30.0,3,5.0,10.0,118.0,Natural Sciences,First Author - Male
2949643317,16931,0.0,,,,0.9994,0.0,,,,female,unknown,1.0,0.9182958340544896,"['unknown', 'male', 'female', 'male', 'mostly_female']",2019.0,35.0,3,5.0,10.0,58.0,Natural Sciences,First Author - Female
2910199397,17816,2403.0,,,,0.9993,0.9889,,,,male,male,1.0,0.9709505944546686,"['female', 'female', 'male', 'female', 'male']",2019.0,58.0,3,5.0,10.0,217.0,Natural Sciences,First Author - Male
4223980752,26203,12105.0,634.0,,,0.9997,0.9984,0.9745,,,male,male,1.0,0.9940302114769564,"['male', 'male', 'female', 'female', 'male', 'male', 'male', 'female', 'male', 'female', 'female']",2022.0,,4,11.0,2.0,1.0,Natural Sciences,First Author - Male
2883050583,24564,549.0,,,,0.9999,0.9794,,,,female,male,1.0,1.0,"['male', 'female', 'female', 'male', 'male', 'female']",2018.0,62.0,2,6.0,25.0,19.0,Social Sciences,First Author - Female
2754381324,28738,,,,,0.9999,,,,,male,male,0.0,0.0,"['male', 'male', 'male']",2017.0,34.0,3,3.0,34.0,28.0,Natural Sciences,First Author - Male
4214905500,28791,9509.0,1920.0,,,0.9997,0.9992,0.9952,,,male,unknown,0.0,0.0,"['male', 'unknown']",2022.0,0.0,2,2.0,1.0,56.0,Natural Sciences,First Author - Male
2884805686,20519,75.0,,,,0.9952,0.0,,,,male,andy,1.0,0.9182958340544896,"['male', 'unknown', 'female', 'male', 'unknown', 'andy', 'female', 'andy', 'male', 'andy', 'male', 'andy']",2018.0,64.0,3,12.0,49.0,206.0,Natural Sciences,First Author - Male
3185209563,34054,5316.0,,,,1.0,0.9989,,,,male,male,1.0,0.975119064940866,"['unknown', 'unknown', 'unknown', 'male', 'female', 'male', 'male', 'unknown', 'male', 'female', 'female', 'male', 'male', 'female', 'male', 'male', 'male', 'female', 'male', 'male', 'female', 'female', 'unknown', 'female', 'female', 'male', 'male', 'male', 'female', 'male', 'female', 'unknown', 'male']",2021.0,55.0,3,33.0,71.0,203.0,Natural Sciences,First Author - Male
3047820517,31680,0.0,,,,1.0,0.0,,,,female,male,1.0,0.8112781244591328,"['female', 'unknown', 'male', 'male', 'male', 'unknown', 'unknown', 'unknown']",2020.0,53.0,2,8.0,53.0,2053.0,Natural Sciences,First Author - Female
2788943661,34606,0.0,,,,0.9999,0.0,,,,male,female,1.0,0.3912435636292557,"['male', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'unknown', 'male', 'male', 'male', 'female']",2018.0,31.0,3,14.0,2.0,59.0,Natural Sciences,First Author - Male
3205583561,20102,0.0,,,,0.9993,0.0,,,,female,male,1.0,0.3912435636292557,"['male', 'unknown', 'andy', 'male', 'male', 'male', 'male', 'female', 'male', 'male', 'male', 'male', 'male', 'male', 'male']",2021.0,54.0,2,15.0,54.0,515.0,Natural Sciences,First Author - Female
2801215756,23324,1270.0,,,,0.9998,0.9937,,,,male,male,1.0,0.7793498372920851,"['male', 'male', 'male', 'male', 'male', 'female', 'male', 'male', 'unknown', 'female', 'male', 'unknown', 'female', 'male', 'unknown', 'male']",2018.0,66.0,3,16.0,5.0,34.0,Natural Sciences,First Author - Male
2973623848,36795,15265.0,,,,1.0,0.9997,,,,male,male,1.0,0.9321115676166748,"['female', 'male', 'female', 'male', 'male', 'male', 'female', 'male', 'male', 'male', 'male', 'male', 'male', 'female', 'male', 'female', 'unknown', 'male', 'female', 'female', 'male', 'unknown', 'male', 'mostly_female', 'male', 'female']",2019.0,165.0,3,26.0,87.0,442.0,Natural Sciences,First Author - Male
2764299839,37024,7964.0,0.0,,,0.9999,0.9719,0.0,,,male,male,1.0,0.8112781244591328,"['mostly_male', 'male', 'male', 'male', 'male', 'male', 'female', 'male', 'female']",2017.0,59.0,2,9.0,49.0,177.0,Formal Sciences,First Author - Male
3132666539,59160,5027.0,,,,0.9999,0.9987,,,,male,andy,0.0,0.0,"['male', 'andy', 'andy', 'male', 'male', 'male']",2021.0,58.0,3,6.0,30.0,229.0,Natural Sciences,First Author - Male
2805807586,25477,3821.0,,,,0.9999,0.9902,,,,male,male,1.0,0.9182958340544896,"['male', 'female', 'female', 'male', 'unknown', 'male', 'male']",2018.0,72.0,3,7.0,16.0,96.0,Natural Sciences,First Author - Male
2911813338,34057,12630.0,0.0,,,0.9992,0.9983,0.0,,,female,female,1.0,0.5665095065529053,"['male', 'unknown', 'male', 'male', 'male', 'male', 'male', 'male', 'andy', 'male', 'male', 'unknown', 'male', 'female', 'male', 'unknown', 'male', 'female', 'mostly_female', 'male']",2019.0,80.0,3,20.0,27.0,126.0,Natural Sciences,First Author - Female
2886540861,30660,222.0,0.0,,,0.9994,0.5267,0.0,,,female,male,1.0,0.9402859586706313,"['male', 'female', 'male', 'female', 'unknown', 'male', 'male', 'female', 'female', 'male', 'male', 'female', 'male', 'male', 'male']",2018.0,68.0,3,15.0,4.0,58.0,Natural Sciences,First Author - Female
2994216156,25047,8651.0,195.0,,,0.9991,0.9963,0.8689,,,female,male,1.0,0.8631205685666309,"['male', 'female', 'unknown', 'unknown', 'female', 'female', 'female', 'female', 'male']",2019.0,41.0,2,9.0,34.0,446.0,Natural Sciences,First Author - Female
3169379654,140665,853.0,,,,1.0,0.9766,,,,male,male,0.0,0.0,"['male', 'male', 'male', 'male', 'male']",2020.0,42.0,3,5.0,7.0,169.0,Formal Sciences,First Author - Male
3160500935,46686,0.0,,,,-0.708,0.0,,,,female,male,1.0,0.9760206482366148,"['male', 'female', 'male', 'female', 'female', 'mostly_male', 'female', 'male', 'unknown', 'unknown', 'female', 'female', 'male', 'male', 'unknown', 'male', 'female', 'male', 'female', 'unknown', 'male', 'female', 'female', 'female', 'unknown', 'male', 'female', 'female']",2021.0,113.0,3,28.0,19.0,127.0,Social Sciences,First Author - Female
2920898210,15038,0.0,,,,0.9991,0.0,,,,male,male,1.0,0.8631205685666309,"['female', 'female', 'male', 'male', 'male', 'male', 'unknown', 'male', 'unknown']",2019.0,65.0,2,9.0,4.0,82.0,Natural Sciences,First Author - Male
2987349155,35121,18859.0,0.0,,,0.999,0.9989,0.0,,,male,male,1.0,0.8112781244591328,"['male', 'unknown', 'male', 'female', 'unknown', 'male']",2019.0,39.0,4,6.0,5.0,270.0,Natural Sciences,First Author - Male
4224245355,100435,17379.0,,,,0.9999,0.9995,,,,female,male,1.0,0.9629004147713268,"['male', 'unknown', 'male', 'male', 'male', 'female', 'male', 'female', 'male', 'male', 'unknown', 'female', 'male', 'male', 'female', 'male', 'male', 'male', 'female', 'male', 'male', 'female', 'female', 'male', 'female', 'andy', 'female', 'male', 'male', 'male', 'male', 'female', 'female', 'female', 'unknown', 'unknown']",2022.0,,3,36.0,1.0,65.0,Applied Sciences & Professions,First Author - Female
2912221842,77409,3512.0,,,,1.0,0.9919,,,,male,male,1.0,0.8112781244591328,"['unknown', 'male', 'male', 'female', 'male']",2019.0,42.0,3,5.0,33.0,213.0,Natural Sciences,First Author - Male
2944656196,39766,0.0,,,,1.0,0.0,,,,male,male,0.0,0.0,"['male', 'male', 'unknown', 'male', 'male']",2019.0,2.0,3,5.0,15.0,86.0,Natural Sciences,First Author - Male
2755148873,33709,3241.0,,,,0.9999,0.9907,,,,male,male,1.0,0.4394969869215134,"['male', 'male', 'male', 'male', 'male', 'male', 'female', 'male', 'male', 'male', 'male']",2017.0,43.0,3,11.0,14.0,44.0,Social Sciences,First Author - Male
3014661621,10840,0.0,,,,0.9985,0.0,,,,female,female,1.0,0.6500224216483541,"['mostly_male', 'mostly_female', 'female', 'female', 'female', 'female', 'male', 'female', 'female', 'female', 'female', 'female', 'female', 'male']",2020.0,69.0,2,14.0,23.0,69.0,Natural Sciences,First Author - Female
2900505189,68713,33906.0,0.0,,,1.0,1.0,0.0,,,female,andy,1.0,1.0,"['unknown', 'unknown', 'unknown', 'andy', 'male', 'male', 'andy', 'male', 'andy', 'unknown', 'unknown', 'andy', 'female', 'unknown', 'andy', 'unknown', 'male', 'unknown', 'andy', 'andy', 'female', 'female', 'male', 'unknown', 'female', 'unknown', 'female', 'andy']",2018.0,77.0,3,28.0,62.0,141.0,Natural Sciences,First Author - Female
4220811968,42883,2132.0,0.0,,,0.9999,0.9773,0.0,,,female,female,1.0,0.9709505944546686,"['male', 'male', 'unknown', 'female', 'male', 'female']",2022.0,,3,6.0,40.0,1.0,,First Author - Female
2894390765,40630,4162.0,,,,1.0,-0.9848,,,,female,male,1.0,0.9910760598382222,"['male', 'female', 'male', 'male', 'female', 'female', 'female', 'male', 'male']",2018.0,59.0,3,9.0,9.0,122.0,Natural Sciences,First Author - Female
4212959036,18290,8241.0,0.0,,,0.9999,0.9791,0.0,,,female,female,1.0,0.8453509366224364,"['male', 'female', 'female', 'female', 'unknown', 'male', 'female', 'unknown', 'unknown', 'unknown', 'female', 'female', 'unknown', 'female', 'andy', 'unknown', 'female', 'male']",2022.0,61.0,5,18.0,7.0,2.0,Natural Sciences,First Author - Female
2889786008,67829,0.0,,,,0.9999,0.0,,,,female,male,0.0,0.0,"['male', 'male', 'unknown', 'unknown', 'unknown', 'unknown', 'mostly_female', 'male']",2018.0,44.0,3,8.0,10.0,271.0,Natural Sciences,First Author - Female
2896394209,34835,2328.0,,,,1.0,0.9966,,,,male,female,1.0,0.9182958340544896,"['female', 'female', 'male']",2018.0,67.0,3,3.0,13.0,152.0,Social Sciences,First Author - Male
3133855032,13381,1472.0,0.0,,,0.9985,0.9841,0.0,,,male,male,1.0,0.5435644431995964,"['female', 'male', 'male', 'male', 'male', 'male', 'male', 'male']",2021.0,60.0,2,8.0,13.0,272.0,Applied Sciences & Professions,First Author - Male
3118583272,41741,1226.0,,,,0.9999,0.9924,,,,female,unknown,0.0,0.0,"['unknown', 'unknown', 'female', 'unknown', 'unknown', 'unknown', 'unknown', 'andy', 'unknown', 'unknown', 'female']",2021.0,65.0,3,11.0,8.0,56.0,Natural Sciences,First Author - Female
